transaction_id,date,time,location_id,SKU,quantity,is_member,customer_id,total_with_tax,tax
376,2023-01-26,13:46:00,2,sm0ik,3,true,80,3.60,"0.60                                "
376,2023-01-26,13:46:00,3,ypf75,1.37,true,80,3.43,"0.57                             "
376,2023-01-26,13:46:00,2,hw422,5,true,80,7.00,"1.17                                "
374,2023-01-11,10:52:04,1,j0ayn,3,false,0,4.50,"0.75                                "
374,2023-01-11,10:52:04,4,hw422,4,false,0,5.60,"0.93                                "
374,2023-01-11,10:52:04,2,j0ayn,5,false,0,7.50,"1.25                                "
374,2023-01-11,10:52:04,4,qbzh7,4,false,0,10.00,"1.67                               "
373,2023-01-27,11:14:25,5,xfjts,4,false,0,0.80,"0.13                                "
372,2023-01-20,13:27:18,3,skexy,2,true,10,6.00,"1.00                                "
372,2023-01-20,13:27:18,4,qbzh7,4,true,10,10.00,"1.67                               "
372,2023-01-20,13:27:18,5,osv5f,3,true,10,6.00,"1.00                                "
371,2023-01-18,14:45:17,4,ypf75,1.21,true,59,3.02,"0.50                             "
371,2023-01-18,14:45:17,4,qbzh7,3,true,59,7.50,"1.25                                "
371,2023-01-18,14:45:17,3,xfjts,3,true,59,0.60,"0.10                                "
371,2023-01-18,14:45:17,5,ypf75,3.75,true,59,9.38,"1.56                             "
370,2023-01-01,18:44:30,5,iu8mz,2.45,true,66,4.90,"0.82                             "
370,2023-01-01,18:44:30,2,iu8mz,1.39,true,66,2.78,"0.46                             "
370,2023-01-01,18:44:30,1,skexy,3,true,66,9.00,"1.50                                "
369,2023-01-23,16:21:01,2,qbzh7,3,false,0,7.50,"1.25                                "
369,2023-01-23,16:21:01,5,ypf75,3.03,false,0,7.57,"1.26                             "
369,2023-01-23,16:21:01,2,e02d7,3.69,false,0,0.37,"0.06                             "
368,2023-01-30,14:51:53,2,fjl3q,3,true,81,0.60,"0.10                                "
368,2023-01-30,14:51:53,2,ypf75,3.96,true,81,9.90,"1.65                             "
367,2023-01-06,19:53:53,2,hw422,2,true,4,2.80,"0.47                                 "
367,2023-01-06,19:53:53,3,j0ayn,3,true,4,4.50,"0.75                                 "
367,2023-01-06,19:53:53,4,qmqeu,4,true,4,10.40,"1.73                                "
366,2023-01-01,14:46:13,2,9gc8o,3,false,0,16.50,"2.75                               "
365,2023-01-06,14:03:57,2,iu8mz,1.97,false,0,3.94,"0.66                             "
365,2023-01-06,14:03:57,1,ttyc7,5,false,0,12.00,"2.00                               "
364,2023-01-20,12:53:25,4,1m6s7,5,true,20,11.00,"1.83                               "
364,2023-01-20,12:53:25,4,fjl3q,4,true,20,0.80,"0.13                                "
363,2023-01-11,15:42:55,3,ck5sb,2,true,73,3.40,"0.57                                "
363,2023-01-11,15:42:55,1,ysrak,2,true,73,4.60,"0.77                                "
362,2023-01-16,15:20:53,4,j0ayn,4,false,0,6.00,"1.00                                "
362,2023-01-16,15:20:53,4,osv5f,2,false,0,4.00,"0.67                                "
362,2023-01-16,15:20:53,2,jv78l,3,false,0,3.90,"0.65                                "
362,2023-01-16,15:20:53,2,skexy,5,false,0,15.00,"2.50                               "
361,2023-01-01,14:10:43,4,qmqeu,5,true,70,13.00,"2.17                               "
361,2023-01-01,14:10:43,5,j0ayn,2,true,70,3.00,"0.50                                "
361,2023-01-01,14:10:43,3,1m6s7,2,true,70,4.40,"0.73                                "
360,2023-01-15,16:24:23,3,j0ayn,5,false,0,7.50,"1.25                                "
360,2023-01-15,16:24:23,1,jv78l,2,false,0,2.60,"0.43                                "
360,2023-01-15,16:24:23,5,j0ayn,5,false,0,7.50,"1.25                                "
359,2023-01-05,9:57:50,5,cdue8,4,false,0,0.80,"0.13                                 "
359,2023-01-05,9:57:50,5,cdue8,5,false,0,1.00,"0.17                                 "
359,2023-01-05,9:57:50,1,sm0ik,5,false,0,6.00,"1.00                                 "
358,2023-01-24,12:39:29,4,osv5f,3,false,0,6.00,"1.00                                "
357,2023-01-10,15:37:38,2,jv78l,4,false,0,5.20,"0.87                                "
356,2023-01-25,13:52:54,4,ck5sb,2,true,48,3.40,"0.57                                "
356,2023-01-25,13:52:54,2,ttyc7,4,true,48,9.60,"1.60                                "
356,2023-01-25,13:52:54,3,1m6s7,3,true,48,6.60,"1.10                                "
356,2023-01-25,13:52:54,4,1m6s7,5,true,48,11.00,"1.83                               "
355,2023-01-07,19:22:45,2,osv5f,5,false,0,10.00,"1.67                               "
355,2023-01-07,19:22:45,1,fjl3q,4,false,0,0.80,"0.13                                "
355,2023-01-07,19:22:45,3,osv5f,2,false,0,4.00,"0.67                                "
354,2023-01-01,11:07:12,1,qbzh7,5,true,20,12.50,"2.08                               "
354,2023-01-01,11:07:12,5,cdue8,4,true,20,0.80,"0.13                                "
353,2023-01-03,9:59:31,4,e02d7,1.12,true,89,0.11,"0.02                              "
353,2023-01-03,9:59:31,4,cdue8,1,true,89,0.20,"0.03                                 "
352,2023-01-15,18:02:45,2,sm0ik,4,false,0,4.80,"0.80                                "
352,2023-01-15,18:02:45,4,bau61,4,false,0,0.80,"0.13                                "
352,2023-01-15,18:02:45,1,j0ayn,4,false,0,6.00,"1.00                                "
352,2023-01-15,18:02:45,2,ttyc7,4,false,0,9.60,"1.60                                "
351,2023-01-26,15:08:13,2,1m6s7,2,false,0,4.40,"0.73                                "
351,2023-01-26,15:08:13,2,cdue8,5,false,0,1.00,"0.17                                "
351,2023-01-26,15:08:13,2,osv5f,2,false,0,4.00,"0.67                                "
349,2023-01-09,14:25:09,2,bau61,4,true,69,0.80,"0.13                                "
349,2023-01-09,14:25:09,2,ck5sb,3,true,69,5.10,"0.85                                "
349,2023-01-09,14:25:09,5,xfjts,2,true,69,0.40,"0.07                                "
349,2023-01-09,14:25:09,5,sm0ik,5,true,69,6.00,"1.00                                "
349,2023-01-09,14:25:09,3,sm0ik,5,true,69,6.00,"1.00                                "
349,2023-01-09,14:25:09,2,ysrak,4,true,69,9.20,"1.53                                "
348,2023-01-17,19:35:08,4,ypf75,1.19,true,25,2.97,"0.50                             "
348,2023-01-17,19:35:08,1,1m6s7,2,true,25,4.40,"0.73                                "
348,2023-01-17,19:35:08,3,skexy,5,true,25,15.00,"2.50                               "
347,2023-01-06,16:12:15,2,bau61,3,true,100,0.60,"0.10                               "
347,2023-01-06,16:12:15,2,bau61,5,true,100,1.00,"0.17                               "
347,2023-01-06,16:12:15,2,j0ayn,2,true,100,3.00,"0.50                               "
347,2023-01-06,16:12:15,1,xfjts,2,true,100,0.40,"0.07                               "
346,2023-01-02,8:42:54,4,xfjts,4,false,0,0.80,"0.13                                 "
346,2023-01-02,8:42:54,2,qbzh7,4,false,0,10.00,"1.67                                "
346,2023-01-02,8:42:54,1,ysrak,4,false,0,9.20,"1.53                                 "
346,2023-01-02,8:42:54,5,ysrak,4,false,0,9.20,"1.53                                 "
346,2023-01-02,8:42:54,4,skexy,4,false,0,12.00,"2.00                                "
346,2023-01-02,8:42:54,3,osv5f,5,false,0,10.00,"1.67                                "
345,2023-01-06,19:19:41,1,fjl3q,4,false,0,0.80,"0.13                                "
344,2023-01-04,18:30:48,4,e02d7,1.56,true,92,0.16,"0.03                             "
344,2023-01-04,18:30:48,5,ypf75,2.24,true,92,5.60,"0.93                             "
343,2023-01-26,19:27:02,5,e02d7,4.83,false,0,0.48,"0.08                             "
343,2023-01-26,19:27:02,1,1m6s7,3,false,0,6.60,"1.10                                "
343,2023-01-26,19:27:02,2,ttyc7,4,false,0,9.60,"1.60                                "
342,2023-01-18,13:56:13,1,qmqeu,2,true,60,5.20,"0.87                                "
342,2023-01-18,13:56:13,3,hw422,2,true,60,2.80,"0.47                                "
342,2023-01-18,13:56:13,1,sm0ik,4,true,60,4.80,"0.80                                "
341,2023-01-21,14:02:05,3,jv78l,5,true,98,6.50,"1.08                                "
340,2023-01-03,9:29:18,5,9gc8o,2,false,0,11.00,"1.83                                "
339,2023-01-04,14:59:54,2,skexy,4,false,0,12.00,"2.00                               "
339,2023-01-04,14:59:54,2,bau61,4,false,0,0.80,"0.13                                "
339,2023-01-04,14:59:54,4,qbzh7,5,false,0,12.50,"2.08                               "
339,2023-01-04,14:59:54,2,cdue8,3,false,0,0.60,"0.10                                "
338,2023-01-15,18:25:09,3,ttyc7,2,true,87,4.80,"0.80                                "
337,2023-01-11,15:29:34,2,jv78l,2,false,0,2.60,"0.43                                "
337,2023-01-11,15:29:34,4,9gc8o,4,false,0,22.00,"3.67                               "
337,2023-01-11,15:29:34,3,qmqeu,3,false,0,7.80,"1.30                                "
336,2023-01-21,14:33:56,3,ttyc7,5,false,0,12.00,"2.00                               "
336,2023-01-21,14:33:56,3,bau61,2,false,0,0.40,"0.07                                "
335,2023-01-26,13:49:25,3,skexy,3,true,58,9.00,"1.50                                "
335,2023-01-26,13:49:25,4,ysrak,5,true,58,11.50,"1.92                               "
334,2023-01-22,19:32:55,3,jv78l,5,false,0,6.50,"1.08                                "
334,2023-01-22,19:32:55,4,fjl3q,3,false,0,0.60,"0.10                                "
334,2023-01-22,19:32:55,5,j0ayn,5,false,0,7.50,"1.25                                "
334,2023-01-22,19:32:55,4,hw422,3,false,0,4.20,"0.70                                "
334,2023-01-22,19:32:55,2,ck5sb,5,false,0,8.50,"1.42                                "
333,2023-03-30,13:08:51,5,e02d7,3.38,true,53,0.34,"0.06                             "
333,2023-03-30,13:08:51,5,e02d7,1.59,true,53,0.16,"0.03                             "
333,2023-03-30,13:08:51,2,jv78l,4,true,53,5.20,"0.87                                "
333,2023-03-30,13:08:51,3,qmqeu,2,true,53,5.20,"0.87                                "
333,2023-03-30,13:08:51,1,jv78l,4,true,53,5.20,"0.87                                "
333,2023-03-30,13:08:51,2,xfjts,3,true,53,0.60,"0.10                                "
333,2023-03-30,13:08:51,4,e02d7,3.03,true,53,0.30,"0.05                             "
333,2023-03-30,13:08:51,2,iu8mz,1.73,true,53,3.46,"0.58                             "
332,2023-03-24,12:42:55,2,fjl3q,2,true,3,0.40,"0.07                                 "
332,2023-03-24,12:42:55,1,hw422,2,true,3,2.80,"0.47                                 "
331,2023-03-11,10:03:35,4,ttyc7,2,true,55,4.80,"0.80                                "
331,2023-03-11,10:03:35,1,bau61,3,true,55,0.60,"0.10                                "
331,2023-03-11,10:03:35,3,bau61,2,true,55,0.40,"0.07                                "
330,2023-03-08,18:38:41,5,hw422,5,true,5,7.00,"1.17                                 "
330,2023-03-08,18:38:41,5,ck5sb,4,true,5,6.80,"1.13                                 "
330,2023-03-08,18:38:41,3,qbzh7,5,true,5,12.50,"2.08                                "
330,2023-03-08,18:38:41,4,j0ayn,2,true,5,3.00,"0.50                                 "
330,2023-03-08,18:38:41,4,qmqeu,5,true,5,13.00,"2.17                                "
329,2023-03-09,11:15:10,4,qmqeu,3,false,0,7.80,"1.30                                "
329,2023-03-09,11:15:10,1,qbzh7,5,false,0,12.50,"2.08                               "
329,2023-03-09,11:15:10,1,cdue8,5,false,0,1.00,"0.17                                "
329,2023-03-09,11:15:10,4,9gc8o,3,false,0,16.50,"2.75                               "
328,2023-03-28,14:42:24,4,qbzh7,3,false,0,7.50,"1.25                                "
328,2023-03-28,14:42:24,2,ck5sb,5,false,0,8.50,"1.42                                "
328,2023-03-28,14:42:24,1,1m6s7,4,false,0,8.80,"1.47                                "
327,2023-03-14,19:10:23,1,1m6s7,4,false,0,8.80,"1.47                                "
326,2023-03-16,13:22:03,4,9gc8o,4,true,98,22.00,"3.67                               "
326,2023-03-16,13:22:03,4,qbzh7,5,true,98,12.50,"2.08                               "
326,2023-03-16,13:22:03,2,ck5sb,4,true,98,6.80,"1.13                                "
326,2023-03-16,13:22:03,5,fjl3q,5,true,98,1.00,"0.17                                "
325,2023-03-28,13:32:17,3,sm0ik,2,true,44,2.40,"0.40                                "
325,2023-03-28,13:32:17,1,qbzh7,2,true,44,5.00,"0.83                                "
325,2023-03-28,13:32:17,1,cdue8,2,true,44,0.40,"0.07                                "
325,2023-03-28,13:32:17,5,xfjts,2,true,44,0.40,"0.07                                "
325,2023-03-28,13:32:17,2,xfjts,2,true,44,0.40,"0.07                                "
325,2023-03-28,13:32:17,1,skexy,4,true,44,12.00,"2.00                               "
325,2023-03-28,13:32:17,4,1m6s7,3,true,44,6.60,"1.10                                "
324,2023-03-12,13:58:58,4,ypf75,4.71,false,0,11.78,"1.96                            "
324,2023-03-12,13:58:58,5,cdue8,2,false,0,0.40,"0.07                                "
324,2023-03-12,13:58:58,4,skexy,3,false,0,9.00,"1.50                                "
324,2023-03-12,13:58:58,4,ttyc7,2,false,0,4.80,"0.80                                "
324,2023-03-12,13:58:58,4,fjl3q,2,false,0,0.40,"0.07                                "
323,2023-03-13,17:19:16,1,qbzh7,2,true,32,5.00,"0.83                                "
323,2023-03-13,17:19:16,2,qbzh7,3,true,32,7.50,"1.25                                "
323,2023-03-13,17:19:16,4,1m6s7,3,true,32,6.60,"1.10                                "
323,2023-03-13,17:19:16,2,jv78l,5,true,32,6.50,"1.08                                "
322,2023-03-08,8:01:54,3,sm0ik,5,true,20,6.00,"1.00                                 "
322,2023-03-08,8:01:54,5,1m6s7,3,true,20,6.60,"1.10                                 "
322,2023-03-08,8:01:54,2,ck5sb,2,true,20,3.40,"0.57                                 "
321,2023-03-16,9:51:57,4,xfjts,4,true,28,0.80,"0.13                                 "
321,2023-03-16,9:51:57,3,e02d7,2.2,true,28,0.22,"0.04                               "
320,2023-03-29,16:09:37,2,skexy,3,false,0,9.00,"1.50                                "
320,2023-03-29,16:09:37,3,jv78l,4,false,0,5.20,"0.87                                "
319,2023-03-17,19:54:48,3,fjl3q,2,false,0,0.40,"0.07                                "
318,2023-03-30,8:52:06,3,9gc8o,2,false,0,11.00,"1.83                                "
318,2023-03-30,8:52:06,3,j0ayn,2,false,0,3.00,"0.50                                 "
318,2023-03-30,8:52:06,4,qbzh7,2,false,0,5.00,"0.83                                 "
318,2023-03-30,8:52:06,2,sm0ik,4,false,0,4.80,"0.80                                 "
318,2023-03-30,8:52:06,5,bau61,5,false,0,1.00,"0.17                                 "
317,2023-03-20,18:01:05,5,1m6s7,3,true,6,6.60,"1.10                                 "
317,2023-03-20,18:01:05,1,xfjts,3,true,6,0.60,"0.10                                 "
317,2023-03-20,18:01:05,2,bau61,5,true,6,1.00,"0.17                                 "
317,2023-03-20,18:01:05,3,osv5f,3,true,6,6.00,"1.00                                 "
317,2023-03-20,18:01:05,5,iu8mz,4.22,true,6,8.44,"1.41                              "
317,2023-03-20,18:01:05,2,xfjts,2,true,6,0.40,"0.07                                 "
317,2023-03-20,18:01:05,1,hw422,3,true,6,4.20,"0.70                                 "
316,2023-03-01,17:16:21,4,qmqeu,3,true,31,7.80,"1.30                                "
316,2023-03-01,17:16:21,3,hw422,2,true,31,2.80,"0.47                                "
316,2023-03-01,17:16:21,3,bau61,5,true,31,1.00,"0.17                                "
316,2023-03-01,17:16:21,1,fjl3q,4,true,31,0.80,"0.13                                "
315,2023-03-22,10:21:21,4,j0ayn,4,true,95,6.00,"1.00                                "
314,2023-03-22,16:34:15,4,osv5f,3,false,0,6.00,"1.00                                "
314,2023-03-22,16:34:15,4,e02d7,4.84,false,0,0.48,"0.08                             "
314,2023-03-22,16:34:15,2,ttyc7,4,false,0,9.60,"1.60                                "
314,2023-03-22,16:34:15,2,j0ayn,3,false,0,4.50,"0.75                                "
314,2023-03-22,16:34:15,2,cdue8,5,false,0,1.00,"0.17                                "
313,2023-03-04,9:36:37,1,osv5f,4,true,20,8.00,"1.33                                 "
311,2023-03-02,13:55:05,3,fjl3q,2,true,48,0.40,"0.07                                "
311,2023-03-02,13:55:05,5,xfjts,4,true,48,0.80,"0.13                                "
311,2023-03-02,13:55:05,4,9gc8o,2,true,48,11.00,"1.83                               "
311,2023-03-02,13:55:05,3,j0ayn,5,true,48,7.50,"1.25                                "
310,2023-03-01,18:32:43,4,qmqeu,3,true,87,7.80,"1.30                                "
310,2023-03-01,18:32:43,2,fjl3q,2,true,87,0.40,"0.07                                "
310,2023-03-01,18:32:43,3,1m6s7,3,true,87,6.60,"1.10                                "
310,2023-03-01,18:32:43,1,j0ayn,2,true,87,3.00,"0.50                                "
310,2023-03-01,18:32:43,3,ypf75,3.64,true,87,9.10,"1.52                             "
310,2023-03-01,18:32:43,3,ypf75,4.76,true,87,11.90,"1.98                            "
309,2023-03-21,18:52:46,1,ck5sb,2,true,74,3.40,"0.57                                "
309,2023-03-21,18:52:46,5,e02d7,3.96,true,74,0.40,"0.07                             "
307,2023-03-18,17:06:57,4,ck5sb,3,true,49,5.10,"0.85                                "
307,2023-03-18,17:06:57,5,fjl3q,3,true,49,0.60,"0.10                                "
306,2023-03-13,10:10:30,4,osv5f,2,false,0,4.00,"0.67                                "
306,2023-03-13,10:10:30,4,ypf75,4.81,false,0,12.02,"2.00                            "
306,2023-03-13,10:10:30,5,ck5sb,2,false,0,3.40,"0.57                                "
305,2023-03-09,16:40:23,3,hw422,4,false,0,5.60,"0.93                                "
305,2023-03-09,16:40:23,1,hw422,3,false,0,4.20,"0.70                                "
304,2023-03-25,11:44:39,5,bau61,4,false,0,0.80,"0.13                                "
304,2023-03-25,11:44:39,1,j0ayn,5,false,0,7.50,"1.25                                "
304,2023-03-25,11:44:39,4,jv78l,5,false,0,6.50,"1.08                                "
303,2023-03-11,14:20:07,3,iu8mz,4.05,true,50,8.10,"1.35                             "
303,2023-03-11,14:20:07,5,j0ayn,5,true,50,7.50,"1.25                                "
303,2023-03-11,14:20:07,5,qbzh7,4,true,50,10.00,"1.67                               "
303,2023-03-11,14:20:07,3,qmqeu,3,true,50,7.80,"1.30                                "
303,2023-03-11,14:20:07,2,osv5f,2,true,50,4.00,"0.67                                "
302,2023-03-17,12:29:19,5,qmqeu,2,true,10,5.20,"0.87                                "
302,2023-03-17,12:29:19,2,9gc8o,5,true,10,27.50,"4.58                               "
302,2023-03-17,12:29:19,3,jv78l,2,true,10,2.60,"0.43                                "
302,2023-03-17,12:29:19,2,qbzh7,5,true,10,12.50,"2.08                               "
301,2023-03-25,16:53:57,1,cdue8,2,true,83,0.40,"0.07                                "
301,2023-03-25,16:53:57,3,hw422,5,true,83,7.00,"1.17                                "
301,2023-03-25,16:53:57,5,sm0ik,3,true,83,3.60,"0.60                                "
301,2023-03-25,16:53:57,4,ysrak,3,true,83,6.90,"1.15                                "
301,2023-03-25,16:53:57,1,skexy,2,true,83,6.00,"1.00                                "
300,2023-03-26,10:56:08,3,9gc8o,3,false,0,16.50,"2.75                               "
300,2023-03-26,10:56:08,2,jv78l,5,false,0,6.50,"1.08                                "
300,2023-03-26,10:56:08,1,1m6s7,5,false,0,11.00,"1.83                               "
299,2023-03-28,16:51:27,5,j0ayn,3,true,98,4.50,"0.75                                "
299,2023-03-28,16:51:27,3,qbzh7,5,true,98,12.50,"2.08                               "
299,2023-03-28,16:51:27,1,cdue8,4,true,98,0.80,"0.13                                "
299,2023-03-28,16:51:27,4,e02d7,3.53,true,98,0.35,"0.06                             "
299,2023-03-28,16:51:27,1,skexy,5,true,98,15.00,"2.50                               "
299,2023-03-28,16:51:27,1,qbzh7,3,true,98,7.50,"1.25                                "
298,2023-03-13,14:11:37,4,e02d7,2.6,false,0,0.26,"0.04                              "
297,2023-03-30,12:18:21,3,e02d7,2.22,false,0,0.22,"0.04                             "
297,2023-03-30,12:18:21,5,fjl3q,3,false,0,0.60,"0.10                                "
297,2023-03-30,12:18:21,2,9gc8o,5,false,0,27.50,"4.58                               "
296,2023-03-10,18:33:07,2,bau61,5,true,33,1.00,"0.17                                "
296,2023-03-10,18:33:07,5,bau61,3,true,33,0.60,"0.10                                "
296,2023-03-10,18:33:07,3,1m6s7,5,true,33,11.00,"1.83                               "
296,2023-03-10,18:33:07,5,e02d7,4.99,true,33,0.50,"0.08                             "
296,2023-03-10,18:33:07,2,fjl3q,3,true,33,0.60,"0.10                                "
295,2023-03-19,16:56:01,1,bau61,4,true,12,0.80,"0.13                                "
294,2023-03-14,17:59:52,1,skexy,4,true,70,12.00,"2.00                               "
294,2023-03-14,17:59:52,4,j0ayn,5,true,70,7.50,"1.25                                "
293,2023-03-24,12:05:15,5,ypf75,4.73,true,1,11.83,"1.97                             "
292,2023-03-21,16:11:11,3,ysrak,3,false,0,6.90,"1.15                                "
291,2023-03-23,13:09:06,2,hw422,4,true,79,5.60,"0.93                                "
291,2023-03-23,13:09:06,1,ypf75,4.17,true,79,10.43,"1.74                            "
291,2023-03-23,13:09:06,5,ysrak,2,true,79,4.60,"0.77                                "
291,2023-03-23,13:09:06,3,fjl3q,2,true,79,0.40,"0.07                                "
291,2023-03-23,13:09:06,3,ypf75,2.13,true,79,5.32,"0.89                             "
291,2023-03-23,13:09:06,4,bau61,2,true,79,0.40,"0.07                                "
291,2023-03-23,13:09:06,3,ck5sb,4,true,79,6.80,"1.13                                "
290,2023-03-09,17:54:32,2,e02d7,2.79,true,40,0.28,"0.05                             "
290,2023-03-09,17:54:32,5,ck5sb,5,true,40,8.50,"1.42                                "
290,2023-03-09,17:54:32,2,qmqeu,3,true,40,7.80,"1.30                                "
290,2023-03-09,17:54:32,4,jv78l,2,true,40,2.60,"0.43                                "
289,2023-03-14,17:02:37,1,sm0ik,2,false,0,2.40,"0.40                                "
289,2023-03-14,17:02:37,5,ck5sb,4,false,0,6.80,"1.13                                "
288,2023-03-26,16:35:17,4,ypf75,3.14,false,0,7.85,"1.31                             "
287,2023-03-14,9:50:38,1,fjl3q,2,true,1,0.40,"0.07                                  "
287,2023-03-14,9:50:38,1,xfjts,2,true,1,0.40,"0.07                                  "
287,2023-03-14,9:50:38,2,sm0ik,5,true,1,6.00,"1.00                                  "
286,2023-03-06,15:38:53,1,sm0ik,3,true,58,3.60,"0.60                                "
285,2023-03-03,15:21:20,3,cdue8,2,false,0,0.40,"0.07                                "
285,2023-03-03,15:21:20,4,skexy,2,false,0,6.00,"1.00                                "
285,2023-03-03,15:21:20,5,sm0ik,2,false,0,2.40,"0.40                                "
285,2023-03-03,15:21:20,5,ck5sb,3,false,0,5.10,"0.85                                "
284,2023-03-21,15:23:45,4,jv78l,3,true,53,3.90,"0.65                                "
284,2023-03-21,15:23:45,2,xfjts,3,true,53,0.60,"0.10                                "
284,2023-03-21,15:23:45,5,sm0ik,2,true,53,2.40,"0.40                                "
284,2023-03-21,15:23:45,5,1m6s7,4,true,53,8.80,"1.47                                "
284,2023-03-21,15:23:45,1,bau61,3,true,53,0.60,"0.10                                "
284,2023-03-21,15:23:45,1,qmqeu,3,true,53,7.80,"1.30                                "
284,2023-03-21,15:23:45,2,sm0ik,3,true,53,3.60,"0.60                                "
283,2023-03-08,18:57:02,5,ck5sb,3,false,0,5.10,"0.85                                "
283,2023-03-08,18:57:02,2,bau61,4,false,0,0.80,"0.13                                "
283,2023-03-08,18:57:02,2,qbzh7,4,false,0,10.00,"1.67                               "
282,2023-03-01,16:03:34,3,e02d7,1.02,true,90,0.10,"0.02                             "
282,2023-03-01,16:03:34,3,j0ayn,5,true,90,7.50,"1.25                                "
281,2023-03-27,14:57:57,4,ck5sb,4,true,69,6.80,"1.13                                "
281,2023-03-27,14:57:57,4,qbzh7,4,true,69,10.00,"1.67                               "
281,2023-03-27,14:57:57,2,ttyc7,4,true,69,9.60,"1.60                                "
280,2023-03-17,17:28:37,5,1m6s7,3,true,98,6.60,"1.10                                "
280,2023-03-17,17:28:37,3,hw422,5,true,98,7.00,"1.17                                "
279,2023-03-27,17:49:49,4,ysrak,4,true,86,9.20,"1.53                                "
279,2023-03-27,17:49:49,1,ysrak,2,true,86,4.60,"0.77                                "
279,2023-03-27,17:49:49,3,osv5f,4,true,86,8.00,"1.33                                "
279,2023-03-27,17:49:49,2,j0ayn,2,true,86,3.00,"0.50                                "
278,2023-03-14,12:30:12,4,bau61,2,false,0,0.40,"0.07                                "
278,2023-03-14,12:30:12,4,xfjts,5,false,0,1.00,"0.17                                "
278,2023-03-14,12:30:12,4,cdue8,4,false,0,0.80,"0.13                                "
278,2023-03-14,12:30:12,1,ysrak,4,false,0,9.20,"1.53                                "
277,2023-03-30,18:08:21,2,ypf75,4.58,false,0,11.45,"1.91                            "
277,2023-03-30,18:08:21,3,xfjts,4,false,0,0.80,"0.13                                "
276,2023-03-01,12:21:58,4,9gc8o,4,true,6,22.00,"3.67                                "
276,2023-03-01,12:21:58,4,9gc8o,3,true,6,16.50,"2.75                                "
275,2023-03-30,10:52:05,2,j0ayn,3,true,62,4.50,"0.75                                "
275,2023-03-30,10:52:05,4,j0ayn,3,true,62,4.50,"0.75                                "
275,2023-03-30,10:52:05,1,1m6s7,4,true,62,8.80,"1.47                                "
275,2023-03-30,10:52:05,4,1m6s7,3,true,62,6.60,"1.10                                "
274,2023-03-26,12:06:05,4,ypf75,4.73,true,24,11.83,"1.97                            "
273,2023-03-24,19:31:52,1,e02d7,2.48,false,0,0.25,"0.04                             "
273,2023-03-24,19:31:52,4,qbzh7,3,false,0,7.50,"1.25                                "
273,2023-03-24,19:31:52,4,9gc8o,2,false,0,11.00,"1.83                               "
272,2023-03-20,10:28:07,3,xfjts,4,false,0,0.80,"0.13                                "
272,2023-03-20,10:28:07,1,xfjts,2,false,0,0.40,"0.07                                "
272,2023-03-20,10:28:07,1,sm0ik,3,false,0,3.60,"0.60                                "
272,2023-03-20,10:28:07,3,ck5sb,5,false,0,8.50,"1.42                                "
271,2023-03-15,12:20:18,4,iu8mz,2.01,false,0,4.02,"0.67                             "
271,2023-03-15,12:20:18,5,fjl3q,5,false,0,1.00,"0.17                                "
271,2023-03-15,12:20:18,4,ck5sb,3,false,0,5.10,"0.85                                "
270,2023-03-15,14:20:03,4,1m6s7,2,true,64,4.40,"0.73                                "
269,2023-03-09,12:35:23,2,fjl3q,4,true,13,0.80,"0.13                                "
269,2023-03-09,12:35:23,3,e02d7,3.21,true,13,0.32,"0.05                             "
269,2023-03-09,12:35:23,5,qmqeu,5,true,13,13.00,"2.17                               "
269,2023-03-09,12:35:23,5,1m6s7,4,true,13,8.80,"1.47                                "
268,2023-03-22,16:22:10,3,jv78l,3,true,88,3.90,"0.65                                "
268,2023-03-22,16:22:10,4,xfjts,2,true,88,0.40,"0.07                                "
268,2023-03-22,16:22:10,2,e02d7,2.7,true,88,0.27,"0.04                              "
268,2023-03-22,16:22:10,3,bau61,3,true,88,0.60,"0.10                                "
267,2023-03-09,10:30:41,4,jv78l,2,true,30,2.60,"0.43                                "
267,2023-03-09,10:30:41,5,9gc8o,4,true,30,22.00,"3.67                               "
267,2023-03-09,10:30:41,5,ysrak,2,true,30,4.60,"0.77                                "
267,2023-03-09,10:30:41,2,j0ayn,3,true,30,4.50,"0.75                                "
266,2023-03-19,11:18:58,3,ck5sb,5,false,0,8.50,"1.42                                "
266,2023-03-19,11:18:58,5,j0ayn,4,false,0,6.00,"1.00                                "
266,2023-03-19,11:18:58,3,e02d7,4.7,false,0,0.47,"0.08                              "
265,2023-03-29,8:31:45,2,qmqeu,3,true,35,7.80,"1.30                                 "
265,2023-03-29,8:31:45,4,ypf75,2.77,true,35,6.92,"1.15                              "
265,2023-03-29,8:31:45,2,ck5sb,3,true,35,5.10,"0.85                                 "
264,2023-03-04,10:48:52,2,sm0ik,5,false,0,6.00,"1.00                                "
264,2023-03-04,10:48:52,4,jv78l,3,false,0,3.90,"0.65                                "
264,2023-03-04,10:48:52,5,fjl3q,4,false,0,0.80,"0.13                                "
264,2023-03-04,10:48:52,5,qmqeu,5,false,0,13.00,"2.17                               "
263,2023-03-26,11:43:16,3,e02d7,3.77,false,0,0.38,"0.06                             "
263,2023-03-26,11:43:16,4,ttyc7,4,false,0,9.60,"1.60                                "
262,2023-03-12,19:54:27,3,ysrak,4,true,43,9.20,"1.53                                "
262,2023-03-12,19:54:27,4,e02d7,1.6,true,43,0.16,"0.03                              "
