"record_id","transaction_id","date","time","location_id","SKU","quantity","is_member","customer_id","total_with_tax","tax"
"3678","292","2023-03-21","16:11:11","3","ysrak","3","false","0","6.90","1.15"
"3085","291","2023-03-23","13:09:06","2","hw422","4","true","79","5.60","0.93"
"3315","291","2023-03-23","13:09:06","1","ypf75","4.17","true","79","10.43","1.74"
"3350","291","2023-03-23","13:09:06","5","ysrak","2","true","79","4.60","0.77"
"3485","291","2023-03-23","13:09:06","3","fjl3q","2","true","79","0.40","0.07"
"3671","291","2023-03-23","13:09:06","3","ypf75","2.13","true","79","5.32","0.89"
"3691","291","2023-03-23","13:09:06","4","bau61","2","true","79","0.40","0.07"
"3937","291","2023-03-23","13:09:06","3","ck5sb","4","true","79","6.80","1.13"
"3229","290","2023-03-09","17:54:32","2","e02d7","2.79","true","40","0.28","0.05"
"3448","290","2023-03-09","17:54:32","5","ck5sb","5","true","40","8.50","1.42"
"3626","290","2023-03-09","17:54:32","2","qmqeu","3","true","40","7.80","1.30"
"3653","290","2023-03-09","17:54:32","4","jv78l","2","true","40","2.60","0.43"
"3792","289","2023-03-14","17:02:37","1","sm0ik","2","false","0","2.40","0.40"
"3980","289","2023-03-14","17:02:37","5","ck5sb","4","false","0","6.80","1.13"
"3161","288","2023-03-26","16:35:17","4","ypf75","3.14","false","0","7.85","1.31"
"3038","287","2023-03-14","9:50:38","1","fjl3q","2","true","1","0.40","0.07"
"3265","287","2023-03-14","9:50:38","1","xfjts","2","true","1","0.40","0.07"
"3409","287","2023-03-14","9:50:38","2","sm0ik","5","true","1","6.00","1.00"
"3500","286","2023-03-06","15:38:53","1","sm0ik","3","true","58","3.60","0.60"
"3090","285","2023-03-03","15:21:20","3","cdue8","2","false","0","0.40","0.07"
"3282","285","2023-03-03","15:21:20","4","skexy","2","false","0","6.00","1.00"
"3359","285","2023-03-03","15:21:20","5","sm0ik","2","false","0","2.40","0.40"
"3908","285","2023-03-03","15:21:20","5","ck5sb","3","false","0","5.10","0.85"
"3204","284","2023-03-21","15:23:45","4","jv78l","3","true","53","3.90","0.65"
"3272","284","2023-03-21","15:23:45","2","xfjts","3","true","53","0.60","0.10"
"3487","284","2023-03-21","15:23:45","5","sm0ik","2","true","53","2.40","0.40"
"3750","284","2023-03-21","15:23:45","5","1m6s7","4","true","53","8.80","1.47"
"3779","284","2023-03-21","15:23:45","1","bau61","3","true","53","0.60","0.10"
"3832","284","2023-03-21","15:23:45","1","qmqeu","3","true","53","7.80","1.30"
"3944","284","2023-03-21","15:23:45","2","sm0ik","3","true","53","3.60","0.60"
"3213","283","2023-03-08","18:57:02","5","ck5sb","3","false","0","5.10","0.85"
"3557","283","2023-03-08","18:57:02","2","bau61","4","false","0","0.80","0.13"
"3795","283","2023-03-08","18:57:02","2","qbzh7","4","false","0","10.00","1.67"
"3020","282","2023-03-01","16:03:34","3","e02d7","1.02","true","90","0.10","0.02"
"3255","282","2023-03-01","16:03:34","3","j0ayn","5","true","90","7.50","1.25"
"3165","281","2023-03-27","14:57:57","4","ck5sb","4","true","69","6.80","1.13"
"3192","281","2023-03-27","14:57:57","4","qbzh7","4","true","69","10.00","1.67"
"3352","281","2023-03-27","14:57:57","2","ttyc7","4","true","69","9.60","1.60"
"3115","280","2023-03-17","17:28:37","5","1m6s7","3","true","98","6.60","1.10"
"3965","280","2023-03-17","17:28:37","3","hw422","5","true","98","7.00","1.17"
"3007","279","2023-03-27","17:49:49","4","ysrak","4","true","86","9.20","1.53"
"3094","279","2023-03-27","17:49:49","1","ysrak","2","true","86","4.60","0.77"
"3183","279","2023-03-27","17:49:49","3","osv5f","4","true","86","8.00","1.33"
"3313","279","2023-03-27","17:49:49","2","j0ayn","2","true","86","3.00","0.50"
"3164","278","2023-03-14","12:30:12","4","bau61","2","false","0","0.40","0.07"
"3294","278","2023-03-14","12:30:12","4","xfjts","5","false","0","1.00","0.17"
"3321","278","2023-03-14","12:30:12","4","cdue8","4","false","0","0.80","0.13"
"3581","278","2023-03-14","12:30:12","1","ysrak","4","false","0","9.20","1.53"
"3065","277","2023-03-30","18:08:21","2","ypf75","4.58","false","0","11.45","1.91"
"3834","277","2023-03-30","18:08:21","3","xfjts","4","false","0","0.80","0.13"
"3737","276","2023-03-01","12:21:58","4","9gc8o","4","true","6","22.00","3.67"
"3958","276","2023-03-01","12:21:58","4","9gc8o","3","true","6","16.50","2.75"
"3230","275","2023-03-30","10:52:05","2","j0ayn","3","true","62","4.50","0.75"
"3337","275","2023-03-30","10:52:05","4","j0ayn","3","true","62","4.50","0.75"
"3452","275","2023-03-30","10:52:05","1","1m6s7","4","true","62","8.80","1.47"
"3578","275","2023-03-30","10:52:05","4","1m6s7","3","true","62","6.60","1.10"
"3506","274","2023-03-26","12:06:05","4","ypf75","4.73","true","24","11.83","1.97"
"3162","273","2023-03-24","19:31:52","1","e02d7","2.48","false","0","0.25","0.04"
"3661","273","2023-03-24","19:31:52","4","qbzh7","3","false","0","7.50","1.25"
"3720","273","2023-03-24","19:31:52","4","9gc8o","2","false","0","11.00","1.83"
"3067","272","2023-03-20","10:28:07","3","xfjts","4","false","0","0.80","0.13"
"3560","272","2023-03-20","10:28:07","1","xfjts","2","false","0","0.40","0.07"
"3982","272","2023-03-20","10:28:07","1","sm0ik","3","false","0","3.60","0.60"
"3998","272","2023-03-20","10:28:07","3","ck5sb","5","false","0","8.50","1.42"
"3168","271","2023-03-15","12:20:18","4","iu8mz","2.01","false","0","4.02","0.67"
"3384","271","2023-03-15","12:20:18","5","fjl3q","5","false","0","1.00","0.17"
"3988","271","2023-03-15","12:20:18","4","ck5sb","3","false","0","5.10","0.85"
"3858","270","2023-03-15","14:20:03","4","1m6s7","2","true","64","4.40","0.73"
"3249","269","2023-03-09","12:35:23","2","fjl3q","4","true","13","0.80","0.13"
"3501","269","2023-03-09","12:35:23","3","e02d7","3.21","true","13","0.32","0.05"
"3928","269","2023-03-09","12:35:23","5","qmqeu","5","true","13","13.00","2.17"
"3955","269","2023-03-09","12:35:23","5","1m6s7","4","true","13","8.80","1.47"
"3370","268","2023-03-22","16:22:10","3","jv78l","3","true","88","3.90","0.65"
"3488","268","2023-03-22","16:22:10","4","xfjts","2","true","88","0.40","0.07"
"3836","268","2023-03-22","16:22:10","2","e02d7","2.7","true","88","0.27","0.04"
"3901","268","2023-03-22","16:22:10","3","bau61","3","true","88","0.60","0.10"
"3012","267","2023-03-09","10:30:41","4","jv78l","2","true","30","2.60","0.43"
"3458","267","2023-03-09","10:30:41","5","9gc8o","4","true","30","22.00","3.67"
"3977","267","2023-03-09","10:30:41","5","ysrak","2","true","30","4.60","0.77"
"3990","267","2023-03-09","10:30:41","2","j0ayn","3","true","30","4.50","0.75"
"3379","266","2023-03-19","11:18:58","3","ck5sb","5","false","0","8.50","1.42"
"3948","266","2023-03-19","11:18:58","5","j0ayn","4","false","0","6.00","1.00"
"3951","266","2023-03-19","11:18:58","3","e02d7","4.7","false","0","0.47","0.08"
"3096","265","2023-03-29","8:31:45","2","qmqeu","3","true","35","7.80","1.30"
"3597","265","2023-03-29","8:31:45","4","ypf75","2.77","true","35","6.92","1.15"
"3995","265","2023-03-29","8:31:45","2","ck5sb","3","true","35","5.10","0.85"
"3186","264","2023-03-04","10:48:52","2","sm0ik","5","false","0","6.00","1.00"
"3524","264","2023-03-04","10:48:52","4","jv78l","3","false","0","3.90","0.65"
"3786","264","2023-03-04","10:48:52","5","fjl3q","4","false","0","0.80","0.13"
"3961","264","2023-03-04","10:48:52","5","qmqeu","5","false","0","13.00","2.17"
"3285","263","2023-03-26","11:43:16","3","e02d7","3.77","false","0","0.38","0.06"
"3292","263","2023-03-26","11:43:16","4","ttyc7","4","false","0","9.60","1.60"
"3374","262","2023-03-12","19:54:27","3","ysrak","4","true","43","9.20","1.53"
"3658","262","2023-03-12","19:54:27","4","e02d7","1.6","true","43","0.16","0.03"
"3710","262","2023-03-12","19:54:27","5","skexy","2","true","43","6.00","1.00"
"3815","262","2023-03-12","19:54:27","5","sm0ik","3","true","43","3.60","0.60"
"3918","262","2023-03-12","19:54:27","5","ck5sb","5","true","43","8.50","1.42"
"3378","260","2023-03-12","13:05:22","4","e02d7","3.14","true","6","0.31","0.05"
"3502","260","2023-03-12","13:05:22","5","9gc8o","5","true","6","27.50","4.58"
"3533","260","2023-03-12","13:05:22","3","skexy","4","true","6","12.00","2.00"
"3916","260","2023-03-12","13:05:22","1","qmqeu","5","true","6","13.00","2.17"
"3991","260","2023-03-12","13:05:22","2","iu8mz","4.42","true","6","8.84","1.47"
"3536","259","2023-03-29","14:14:30","3","ysrak","4","false","0","9.20","1.53"
"3788","259","2023-03-29","14:14:30","2","sm0ik","4","false","0","4.80","0.80"
"3119","258","2023-03-07","10:49:38","1","ck5sb","3","false","0","5.10","0.85"
"3206","258","2023-03-07","10:49:38","4","sm0ik","4","false","0","4.80","0.80"
"3279","258","2023-03-07","10:49:38","3","ck5sb","2","false","0","3.40","0.57"
"3450","258","2023-03-07","10:49:38","1","skexy","2","false","0","6.00","1.00"
"3516","258","2023-03-07","10:49:38","1","sm0ik","5","false","0","6.00","1.00"
"3542","258","2023-03-07","10:49:38","3","jv78l","4","false","0","5.20","0.87"
"3098","257","2023-03-03","16:32:18","5","ypf75","2.67","true","62","6.67","1.11"
"3477","257","2023-03-03","16:32:18","5","ysrak","3","true","62","6.90","1.15"
"3800","257","2023-03-03","16:32:18","1","skexy","2","true","62","6.00","1.00"
"3021","256","2023-03-30","15:48:48","5","sm0ik","3","true","5","3.60","0.60"
"3436","256","2023-03-30","15:48:48","5","qmqeu","2","true","5","5.20","0.87"
"3453","256","2023-03-30","15:48:48","4","cdue8","2","true","5","0.40","0.07"
"3511","256","2023-03-30","15:48:48","5","cdue8","3","true","5","0.60","0.10"
"3513","256","2023-03-30","15:48:48","5","ysrak","4","true","5","9.20","1.53"
"3539","256","2023-03-30","15:48:48","5","jv78l","2","true","5","2.60","0.43"
"3171","255","2023-03-12","14:57:03","3","jv78l","4","false","0","5.20","0.87"
"3824","255","2023-03-12","14:57:03","2","sm0ik","4","false","0","4.80","0.80"
"3071","254","2023-03-05","18:29:46","5","xfjts","5","false","0","1.00","0.17"
"3109","254","2023-03-05","18:29:46","2","1m6s7","3","false","0","6.60","1.10"
"3137","254","2023-03-05","18:29:46","1","iu8mz","2.69","false","0","5.38","0.90"
"3336","254","2023-03-05","18:29:46","3","xfjts","5","false","0","1.00","0.17"
"3725","254","2023-03-05","18:29:46","3","ysrak","5","false","0","11.50","1.92"
"3456","253","2023-03-21","18:33:12","1","cdue8","2","false","0","0.40","0.07"
"3703","253","2023-03-21","18:33:12","5","j0ayn","2","false","0","3.00","0.50"
"3254","252","2023-03-11","9:02:29","2","xfjts","4","false","0","0.80","0.13"
"3621","252","2023-03-11","9:02:29","2","sm0ik","2","false","0","2.40","0.40"
"3055","251","2023-03-21","19:33:40","5","ck5sb","2","false","0","3.40","0.57"
"3182","251","2023-03-21","19:33:40","3","1m6s7","2","false","0","4.40","0.73"
"3423","251","2023-03-21","19:33:40","1","skexy","4","false","0","12.00","2.00"
"3596","251","2023-03-21","19:33:40","4","cdue8","5","false","0","1.00","0.17"
"3994","251","2023-03-21","19:33:40","5","e02d7","3.2","false","0","0.32","0.05"
"3148","250","2023-03-16","11:33:26","3","skexy","4","true","94","12.00","2.00"
"3175","250","2023-03-16","11:33:26","2","sm0ik","3","true","94","3.60","0.60"
"3320","250","2023-03-16","11:33:26","2","qbzh7","4","true","94","10.00","1.67"
"3467","250","2023-03-16","11:33:26","5","e02d7","2.56","true","94","0.26","0.04"
"3545","250","2023-03-16","11:33:26","1","jv78l","3","true","94","3.90","0.65"
"3746","250","2023-03-16","11:33:26","1","cdue8","4","true","94","0.80","0.13"
"3852","250","2023-03-16","11:33:26","2","ysrak","3","true","94","6.90","1.15"
"3036","249","2023-03-15","18:54:31","2","1m6s7","5","true","42","11.00","1.83"
"3072","249","2023-03-15","18:54:31","4","qmqeu","3","true","42","7.80","1.30"
"3104","249","2023-03-15","18:54:31","1","qbzh7","3","true","42","7.50","1.25"
"3136","249","2023-03-15","18:54:31","5","e02d7","4.75","true","42","0.48","0.08"
"3275","249","2023-03-15","18:54:31","2","sm0ik","3","true","42","3.60","0.60"
"3632","249","2023-03-15","18:54:31","5","xfjts","4","true","42","0.80","0.13"
"3633","249","2023-03-15","18:54:31","1","qmqeu","2","true","42","5.20","0.87"
"3155","248","2023-03-24","17:46:47","4","9gc8o","4","false","0","22.00","3.67"
"3300","248","2023-03-24","17:46:47","1","cdue8","2","false","0","0.40","0.07"
"3837","248","2023-03-24","17:46:47","3","9gc8o","3","false","0","16.50","2.75"
"3938","248","2023-03-24","17:46:47","4","ypf75","2.61","false","0","6.52","1.09"
"3146","247","2023-03-22","15:05:12","2","skexy","3","true","56","9.00","1.50"
"3329","247","2023-03-22","15:05:12","5","9gc8o","3","true","56","16.50","2.75"
"3574","247","2023-03-22","15:05:12","5","e02d7","2.52","true","56","0.25","0.04"
"3921","247","2023-03-22","15:05:12","2","osv5f","4","true","56","8.00","1.33"
"3061","246","2023-03-10","11:46:11","5","1m6s7","4","false","0","8.80","1.47"
"3463","246","2023-03-10","11:46:11","2","qmqeu","2","false","0","5.20","0.87"
"3505","245","2023-03-13","10:21:25","4","jv78l","3","false","0","3.90","0.65"
"3608","245","2023-03-13","10:21:25","5","bau61","4","false","0","0.80","0.13"
"3667","245","2023-03-13","10:21:25","4","iu8mz","2.71","false","0","5.42","0.90"
"3700","245","2023-03-13","10:21:25","1","fjl3q","2","false","0","0.40","0.07"
"3765","245","2023-03-13","10:21:25","1","j0ayn","5","false","0","7.50","1.25"
"3894","245","2023-03-13","10:21:25","5","ck5sb","5","false","0","8.50","1.42"
"3271","244","2023-03-20","9:12:01","3","sm0ik","4","false","0","4.80","0.80"
"3324","244","2023-03-20","9:12:01","5","cdue8","4","false","0","0.80","0.13"
"3053","243","2023-03-23","16:31:23","2","xfjts","4","true","72","0.80","0.13"
"3410","243","2023-03-23","16:31:23","2","ysrak","2","true","72","4.60","0.77"
"3469","243","2023-03-23","16:31:23","3","osv5f","3","true","72","6.00","1.00"
"3784","243","2023-03-23","16:31:23","2","bau61","5","true","72","1.00","0.17"
"3874","243","2023-03-23","16:31:23","4","skexy","5","true","72","15.00","2.50"
"3274","242","2023-03-08","17:57:31","1","iu8mz","2.61","false","0","5.22","0.87"
"3611","242","2023-03-08","17:57:31","5","e02d7","2.03","false","0","0.20","0.03"
"3440","241","2023-03-22","11:42:31","5","ypf75","1.06","false","0","2.65","0.44"
"3591","241","2023-03-22","11:42:31","2","xfjts","4","false","0","0.80","0.13"
"3603","241","2023-03-22","11:42:31","3","iu8mz","2.26","false","0","4.52","0.75"
"3099","240","2023-03-20","19:11:44","3","iu8mz","3.27","false","0","6.54","1.09"
"3529","240","2023-03-20","19:11:44","3","bau61","3","false","0","0.60","0.10"
"3909","240","2023-03-20","19:11:44","3","e02d7","1.89","false","0","0.19","0.03"
"3133","239","2023-03-26","8:53:27","1","ttyc7","3","true","3","7.20","1.20"
"3654","239","2023-03-26","8:53:27","1","fjl3q","4","true","3","0.80","0.13"
"3273","238","2023-03-25","16:59:54","4","osv5f","5","false","0","10.00","1.67"
"3305","238","2023-03-25","16:59:54","5","e02d7","2.52","false","0","0.25","0.04"
"3307","238","2023-03-25","16:59:54","3","j0ayn","5","false","0","7.50","1.25"
"3572","238","2023-03-25","16:59:54","1","1m6s7","5","false","0","11.00","1.83"
"3736","238","2023-03-25","16:59:54","5","9gc8o","2","false","0","11.00","1.83"
"3793","238","2023-03-25","16:59:54","2","ttyc7","5","false","0","12.00","2.00"
"3064","237","2023-03-07","10:01:09","5","1m6s7","2","true","6","4.40","0.73"
"3360","237","2023-03-07","10:01:09","5","skexy","4","true","6","12.00","2.00"
"3537","237","2023-03-07","10:01:09","3","ttyc7","4","true","6","9.60","1.60"
"3772","235","2023-03-09","17:09:55","1","e02d7","3.6","true","76","0.36","0.06"
"3004","234","2023-03-13","16:06:18","2","osv5f","5","false","0","10.00","1.67"
"3097","234","2023-03-13","16:06:18","1","jv78l","4","false","0","5.20","0.87"
"3117","234","2023-03-13","16:06:18","1","ck5sb","3","false","0","5.10","0.85"
"3616","234","2023-03-13","16:06:18","4","qbzh7","4","false","0","10.00","1.67"
"3674","234","2023-03-13","16:06:18","4","1m6s7","2","false","0","4.40","0.73"
"3768","234","2023-03-13","16:06:18","3","1m6s7","5","false","0","11.00","1.83"
"3851","234","2023-03-13","16:06:18","1","osv5f","5","false","0","10.00","1.67"
"3031","233","2023-03-30","17:35:42","4","fjl3q","3","false","0","0.60","0.10"
"3051","232","2023-03-27","17:38:10","2","qmqeu","5","true","62","13.00","2.17"
"3081","232","2023-03-27","17:38:10","1","ysrak","5","true","62","11.50","1.92"
"3760","232","2023-03-27","17:38:10","5","fjl3q","4","true","62","0.80","0.13"
"3820","232","2023-03-27","17:38:10","3","1m6s7","2","true","62","4.40","0.73"
"3082","231","2023-03-30","11:57:35","5","bau61","4","false","0","0.80","0.13"
"3089","231","2023-03-30","11:57:35","3","e02d7","1.72","false","0","0.17","0.03"
"3023","230","2023-03-18","17:57:21","5","sm0ik","2","true","35","2.40","0.40"
"3047","230","2023-03-18","17:57:21","4","ck5sb","5","true","35","8.50","1.42"
"3464","230","2023-03-18","17:57:21","4","qmqeu","3","true","35","7.80","1.30"
"3880","230","2023-03-18","17:57:21","3","9gc8o","5","true","35","27.50","4.58"
"3116","229","2023-03-09","15:18:50","3","ypf75","1.21","true","45","3.02","0.50"
"3226","229","2023-03-09","15:18:50","1","iu8mz","3.3","true","45","6.60","1.10"
"3622","229","2023-03-09","15:18:50","1","ypf75","4.2","true","45","10.50","1.75"
"3945","229","2023-03-09","15:18:50","2","j0ayn","2","true","45","3.00","0.50"
"3160","228","2023-03-09","17:37:40","2","cdue8","4","true","3","0.80","0.13"
"3498","228","2023-03-09","17:37:40","1","j0ayn","1","true","3","1.50","0.25"
"3618","228","2023-03-09","17:37:40","1","ttyc7","3","true","3","7.20","1.20"
"3865","228","2023-03-09","17:37:40","5","ypf75","2.03","true","3","5.07","0.84"
"3966","228","2023-03-09","17:37:40","5","jv78l","3","true","3","3.90","0.65"
"3698","227","2023-03-01","9:57:51","4","xfjts","3","true","7","0.60","0.10"
"3969","227","2023-03-01","9:57:51","4","jv78l","2","true","7","2.60","0.43"
"3037","226","2023-03-13","10:24:19","4","iu8mz","4.74","true","64","9.48","1.58"
"3039","226","2023-03-13","10:24:19","5","skexy","2","true","64","6.00","1.00"
"3525","226","2023-03-13","10:24:19","4","bau61","5","true","64","1.00","0.17"
"3797","226","2023-03-13","10:24:19","4","fjl3q","2","true","64","0.40","0.07"
"3373","225","2023-03-22","9:17:19","1","iu8mz","3.75","true","31","7.50","1.25"
"3744","225","2023-03-22","9:17:19","3","ck5sb","3","true","31","5.10","0.85"
"3010","224","2023-03-19","16:09:28","5","j0ayn","2","false","0","3.00","0.50"
"3016","224","2023-03-19","16:09:28","5","qbzh7","4","false","0","10.00","1.67"
"3214","224","2023-03-19","16:09:28","3","ttyc7","2","false","0","4.80","0.80"
"3345","224","2023-03-19","16:09:28","5","bau61","2","false","0","0.40","0.07"
"3859","223","2023-03-23","14:21:39","1","e02d7","1.48","true","99","0.15","0.02"
"3041","222","2023-03-06","9:13:20","4","osv5f","2","true","3","4.00","0.67"
"3217","222","2023-03-06","9:13:20","4","sm0ik","2","true","3","2.40","0.40"
"3431","222","2023-03-06","9:13:20","1","1m6s7","3","true","3","6.60","1.10"
"3912","222","2023-03-06","9:13:20","4","xfjts","5","true","3","1.00","0.17"
"3639","221","2023-03-30","19:52:54","3","9gc8o","3","true","56","16.50","2.75"
"3382","220","2023-03-26","10:46:36","3","bau61","5","false","0","1.00","0.17"
"3293","219","2023-03-11","11:58:00","3","iu8mz","4.45","true","98","8.90","1.48"
"3014","218","2023-03-01","19:01:41","2","ttyc7","2","false","0","4.80","0.80"
"3058","218","2023-03-01","19:01:41","4","bau61","4","false","0","0.80","0.13"
"3702","218","2023-03-01","19:01:41","5","cdue8","4","false","0","0.80","0.13"
"3946","218","2023-03-01","19:01:41","2","sm0ik","3","false","0","3.60","0.60"
"3132","216","2023-03-29","10:30:17","4","1m6s7","5","false","0","11.00","1.83"
"3381","216","2023-03-29","10:30:17","1","osv5f","5","false","0","10.00","1.67"
"3604","216","2023-03-29","10:30:17","5","iu8mz","2.73","false","0","5.46","0.91"
"3433","215","2023-03-02","15:00:22","2","j0ayn","5","true","35","7.50","1.25"
"3697","215","2023-03-02","15:00:22","1","9gc8o","2","true","35","11.00","1.83"
"3749","215","2023-03-02","15:00:22","5","9gc8o","4","true","35","22.00","3.67"
"3933","215","2023-03-02","15:00:22","5","ypf75","2.34","true","35","5.85","0.97"
"3568","214","2023-03-17","13:45:27","5","xfjts","4","false","0","0.80","0.13"
"3587","214","2023-03-17","13:45:27","1","skexy","3","false","0","9.00","1.50"
"3930","214","2023-03-17","13:45:27","2","1m6s7","2","false","0","4.40","0.73"
"3244","213","2023-03-24","19:58:06","3","iu8mz","2.58","true","92","5.16","0.86"
"3334","213","2023-03-24","19:58:06","4","ttyc7","4","true","92","9.60","1.60"
"3598","213","2023-03-24","19:58:06","5","jv78l","3","true","92","3.90","0.65"
"3389","212","2023-03-12","16:48:23","3","iu8mz","4.87","false","0","9.74","1.62"
"3392","212","2023-03-12","16:48:23","2","iu8mz","2.42","false","0","4.84","0.81"
"3262","211","2023-03-20","13:14:51","2","ypf75","2.72","false","0","6.80","1.13"
"3534","211","2023-03-20","13:14:51","5","9gc8o","4","false","0","22.00","3.67"
"3684","211","2023-03-20","13:14:51","4","skexy","4","false","0","12.00","2.00"
"3156","210","2023-03-25","13:05:02","4","qmqeu","3","true","84","7.80","1.30"
"3233","210","2023-03-25","13:05:02","3","osv5f","3","true","84","6.00","1.00"
"3335","210","2023-03-25","13:05:02","3","j0ayn","4","true","84","6.00","1.00"
"3403","210","2023-03-25","13:05:02","2","ck5sb","3","true","84","5.10","0.85"
"3129","209","2023-03-02","10:20:53","4","1m6s7","2","true","62","4.40","0.73"
"3406","209","2023-03-02","10:20:53","3","qmqeu","3","true","62","7.80","1.30"
"3936","209","2023-03-02","10:20:53","5","ypf75","2.64","true","62","6.60","1.10"
"3281","207","2023-03-28","13:43:33","5","sm0ik","2","true","100","2.40","0.40"
"3460","206","2023-03-21","18:58:53","5","1m6s7","5","false","0","11.00","1.83"
"3559","206","2023-03-21","18:58:53","2","bau61","3","false","0","0.60","0.10"
"3722","206","2023-03-21","18:58:53","3","cdue8","2","false","0","0.40","0.07"
"3590","205","2023-03-07","10:14:45","5","ysrak","5","false","0","11.50","1.92"
"3902","205","2023-03-07","10:14:45","4","j0ayn","2","false","0","3.00","0.50"
"3473","204","2023-03-13","9:48:10","3","1m6s7","5","true","15","11.00","1.83"
"3507","204","2023-03-13","9:48:10","5","sm0ik","5","true","15","6.00","1.00"
"3987","204","2023-03-13","9:48:10","5","qbzh7","5","true","15","12.50","2.08"
"3245","203","2023-03-09","18:43:59","5","cdue8","3","false","0","0.60","0.10"
"3131","202","2023-03-23","10:57:43","1","iu8mz","2.56","true","43","5.12","0.85"
"3216","202","2023-03-23","10:57:43","3","xfjts","5","true","43","1.00","0.17"
"3386","202","2023-03-23","10:57:43","2","j0ayn","4","true","43","6.00","1.00"
"3447","202","2023-03-23","10:57:43","5","qmqeu","5","true","43","13.00","2.17"
"3683","202","2023-03-23","10:57:43","5","ypf75","2.97","true","43","7.43","1.24"
"3195","200","2023-03-19","11:28:39","1","qmqeu","2","true","62","5.20","0.87"
"3538","199","2023-03-14","13:52:45","2","9gc8o","4","false","0","22.00","3.67"
"3846","199","2023-03-14","13:52:45","3","sm0ik","2","false","0","2.40","0.40"
"3190","198","2023-03-10","17:56:11","1","jv78l","2","false","0","2.60","0.43"
"3395","198","2023-03-10","17:56:11","5","osv5f","3","false","0","6.00","1.00"
"3922","198","2023-03-10","17:56:11","3","ysrak","1","false","0","2.30","0.38"
"3113","197","2023-03-20","18:33:48","2","skexy","3","false","0","9.00","1.50"
"3517","197","2023-03-20","18:33:48","1","hw422","2","false","0","2.80","0.47"
"3813","197","2023-03-20","18:33:48","2","sm0ik","2","false","0","2.40","0.40"
"3627","196","2023-03-19","19:39:48","5","cdue8","5","true","14","1.00","0.17"
"3875","196","2023-03-19","19:39:48","4","bau61","2","true","14","0.40","0.07"
"3619","195","2023-03-02","19:14:53","4","xfjts","3","false","0","0.60","0.10"
"3666","195","2023-03-02","19:14:53","4","qmqeu","3","false","0","7.80","1.30"
"3940","195","2023-03-02","19:14:53","5","9gc8o","5","false","0","27.50","4.58"
"3083","194","2023-03-24","11:48:57","5","fjl3q","2","false","0","0.40","0.07"
"3847","194","2023-03-24","11:48:57","1","cdue8","5","false","0","1.00","0.17"
"3199","193","2023-03-15","17:37:17","4","osv5f","4","false","0","8.00","1.33"
"3327","193","2023-03-15","17:37:17","2","qmqeu","3","false","0","7.80","1.30"
"3371","193","2023-03-15","17:37:17","1","xfjts","5","false","0","1.00","0.17"
"3435","193","2023-03-15","17:37:17","4","skexy","3","false","0","9.00","1.50"
"3387","192","2023-03-25","12:18:07","2","hw422","2","true","43","2.80","0.47"
"3705","192","2023-03-25","12:18:07","2","osv5f","5","true","43","10.00","1.67"
"3727","192","2023-03-25","12:18:07","5","iu8mz","3.78","true","43","7.56","1.26"
"3925","192","2023-03-25","12:18:07","2","1m6s7","5","true","43","11.00","1.83"
"3478","191","2023-03-25","8:09:12","4","qmqeu","2","true","63","5.20","0.87"
"3695","191","2023-03-25","8:09:12","3","osv5f","3","true","63","6.00","1.00"
"3704","190","2023-03-20","11:41:43","3","skexy","5","true","76","15.00","2.50"
"3914","189","2023-03-29","14:56:38","4","j0ayn","5","false","0","7.50","1.25"
"3042","188","2023-03-13","10:37:25","4","cdue8","4","true","49","0.80","0.13"
"3124","188","2023-03-13","10:37:25","1","skexy","3","true","49","9.00","1.50"
"3154","188","2023-03-13","10:37:25","2","1m6s7","5","true","49","11.00","1.83"
"3866","188","2023-03-13","10:37:25","5","qmqeu","3","true","49","7.80","1.30"
"3024","187","2023-03-03","16:13:45","5","skexy","5","false","0","15.00","2.50"
"3108","187","2023-03-03","16:13:45","1","xfjts","4","false","0","0.80","0.13"
"3393","187","2023-03-03","16:13:45","5","qmqeu","3","false","0","7.80","1.30"
"3416","187","2023-03-03","16:13:45","3","bau61","2","false","0","0.40","0.07"
"3761","187","2023-03-03","16:13:45","5","fjl3q","5","false","0","1.00","0.17"
"3776","187","2023-03-03","16:13:45","3","xfjts","4","false","0","0.80","0.13"
"3225","186","2023-03-22","16:24:26","1","ypf75","1.38","true","35","3.45","0.57"
"3400","186","2023-03-22","16:24:26","1","ck5sb","4","true","35","6.80","1.13"
"3418","185","2023-03-08","15:09:53","2","1m6s7","4","true","32","8.80","1.47"
"3781","185","2023-03-08","15:09:53","4","ypf75","4.63","true","32","11.57","1.93"
"3911","185","2023-03-08","15:09:53","2","9gc8o","4","true","32","22.00","3.67"
"3652","184","2023-03-15","18:10:50","1","ck5sb","3","true","45","5.10","0.85"
"3153","183","2023-03-14","17:01:52","3","skexy","2","false","0","6.00","1.00"
"3062","182","2023-03-05","19:06:10","5","ttyc7","4","false","0","9.60","1.60"
"3241","182","2023-03-05","19:06:10","2","hw422","3","false","0","4.20","0.70"
"3532","180","2023-03-06","10:57:08","4","ttyc7","2","true","70","4.80","0.80"
"3669","180","2023-03-06","10:57:08","1","ck5sb","3","true","70","5.10","0.85"
"3011","179","2023-03-25","18:26:50","5","e02d7","2.66","false","0","0.27","0.04"
"3157","179","2023-03-25","18:26:50","5","hw422","2","false","0","2.80","0.47"
